experiment,file,bird,expected_birdnet_species,distance,active_window_count,expected_detected_active_windows,active_window_detection_rate,mean_top1_prediction,mean_top1_confidence,mean_top2_prediction,mean_top2_confidence,mean_top3_prediction,mean_top3_confidence,mean_correct_top1,mean_correct_top3,mean_correct_top5,mean_expected_rank,max_top1_prediction,max_top1_confidence,max_top2_prediction,max_top2_confidence,max_top3_prediction,max_top3_confidence,max_correct_top1,max_correct_top3,max_correct_top5,max_expected_rank,expected_detected,expected_max_active_window_confidence,expected_mean_active_window_confidence,expected_median_active_window_confidence,window_top1_accuracy,window_top3_accuracy,window_top5_accuracy,status,error,reference_1ft_confidence,confidence_change_from_1ft,confidence_retention_from_1ft
E4_week_and_location,Song_Sparrow_12ft.wav,Song Sparrow,Song Sparrow,12ft,1,1,1.0,Song Sparrow,0.9502,Downy Woodpecker,0.0022,Savannah Sparrow,0.0018,True,True,True,1,Song Sparrow,0.9502,Downy Woodpecker,0.0022,Savannah Sparrow,0.0018,True,True,True,1,True,0.9502,0.9502,0.9502,1.0,1.0,1.0,OK,,0.9159,0.0343,1.0374495032208757
E4_week_and_location,Spotted_Towhee_12ft.wav,Spotted Towhee,Spotted Towhee,12ft,2,2,1.0,Spotted Towhee,0.97085,Dark-eyed Junco,0.0008500000000000001,Orange-crowned Warbler,0.0007,True,True,True,1,Spotted Towhee,0.9848,Dark-eyed Junco,0.0009,Lazuli Bunting,0.0007,True,True,True,1,True,0.9848,0.97085,0.97085,1.0,1.0,1.0,OK,,0.9761,-0.005249999999999977,0.9946214527200082
E4_week_and_location,American_Robin_24ft.wav,American Robin,American Robin,24ft,4,4,1.0,American Robin,0.620475,Black-headed Grosbeak,0.066325,Black-throated Gray Warbler,0.00315,True,True,True,1,American Robin,0.6834,Black-headed Grosbeak,0.2571,Black-throated Gray Warbler,0.0115,True,True,True,1,True,0.6834,0.620475,0.63645,1.0,1.0,1.0,OK,,0.9196,-0.299125,0.6747227055241409
E4_week_and_location,Annas_Hummingbird_24ft.wav,Anna's Hummingbird,Anna's Hummingbird,24ft,4,4,1.0,Anna's Hummingbird,0.915325,Pacific-slope Flycatcher,0.0018999999999999998,Bewick's Wren,0.001425,True,True,True,1,Anna's Hummingbird,0.9968,Pacific-slope Flycatcher,0.0055,Brown-headed Cowbird,0.0045,True,True,True,1,True,0.9968,0.915325,0.9337500000000001,1.0,1.0,1.0,OK,,0.94445,-0.029124999999999956,0.9691619461061994
E4_week_and_location,Barn_Swallow_24ft.wav,Barn Swallow,Barn Swallow,24ft,3,3,1.0,Barn Swallow,0.7226333333333333,Cliff Swallow,0.05793333333333334,Western Kingbird,0.03963333333333333,True,True,True,1,Barn Swallow,0.9924,Cliff Swallow,0.1638,Western Kingbird,0.1061,True,True,True,1,True,0.9924,0.7226333333333333,0.6192,1.0,1.0,1.0,OK,,0.9812333333333334,-0.25860000000000005,0.7364541223630126
E4_week_and_location,Bewicks_Wren_24ft.wav,Bewick's Wren,Bewick's Wren,24ft,1,1,1.0,Bewick's Wren,0.1983,Song Sparrow,0.1771,Northern Mockingbird,0.0136,True,True,True,1,Bewick's Wren,0.1983,Song Sparrow,0.1771,Northern Mockingbird,0.0136,True,True,True,1,True,0.1983,0.1983,0.1983,1.0,1.0,1.0,OK,,0.8609,-0.6626,0.23034034150307817
E4_week_and_location,Black_Phoebe_24ft.wav,Black Phoebe,Black Phoebe,24ft,4,4,1.0,Black Phoebe,0.995575,Hairy Woodpecker,0.003025,Song Sparrow,0.002225,True,True,True,1,Black Phoebe,0.9995,Hairy Woodpecker,0.0104,Savannah Sparrow,0.0073,True,True,True,1,True,0.9995,0.9955750000000001,0.99505,1.0,1.0,1.0,OK,,0.9997250000000001,-0.004149999999999987,0.99584885843607
E4_week_and_location,California_Towhee_24ft.wav,California Towhee,California Towhee,24ft,2,2,1.0,California Towhee,0.9838,Abert's Towhee,0.0046,Spotted Towhee,0.00415,True,True,True,1,California Towhee,0.9971,Abert's Towhee,0.0092,Orange-crowned Warbler,0.0055,True,True,True,1,True,0.9971,0.9838,0.9838,1.0,1.0,1.0,OK,,0.9981,-0.01429999999999998,0.9856727782787296
E4_week_and_location,Dark_eyed_Junco_24ft.wav,Dark-eyed Junco,Dark-eyed Junco,24ft,2,2,1.0,Dark-eyed Junco,0.7918000000000001,Chipping Sparrow,0.0733,Yellow-rumped Warbler,0.008199999999999999,True,True,True,1,Dark-eyed Junco,0.9113,Chipping Sparrow,0.091,Brown Creeper,0.0125,True,True,True,1,True,0.9113,0.7918000000000001,0.7918000000000001,1.0,1.0,1.0,OK,,0.9764999999999999,-0.18469999999999986,0.8108550947260625
E4_week_and_location,European_Starling_24ft.wav,European Starling,European Starling,24ft,4,4,1.0,European Starling,0.076375,American Robin,0.061725,Hairy Woodpecker,0.01065,True,True,True,1,European Starling,0.2317,American Robin,0.1241,Pacific-slope Flycatcher,0.0284,True,True,True,1,True,0.2317,0.077275,0.0369,0.5,0.75,0.75,OK,,0.344325,-0.26705,0.22442459885282798
E4_week_and_location,Hooded_Oriole_24ft.wav,Hooded Oriole,Hooded Oriole,24ft,4,4,1.0,Hooded Oriole,0.639725,Western Tanager,0.22665000000000002,Purple Finch,0.0074,True,True,True,1,Hooded Oriole,0.9843,Western Tanager,0.9048,Purple Finch,0.0296,True,True,True,1,True,0.9843,0.639725,0.6856,0.75,1.0,1.0,OK,,0.755325,-0.11560000000000004,0.846953298249098
E4_week_and_location,House_Finch_24ft.wav,House Finch,House Finch,24ft,3,3,1.0,House Finch,0.19163333333333332,Purple Finch,0.012333333333333333,Blue Grosbeak,0.007133333333333333,True,True,True,1,House Finch,0.4622,Blue Grosbeak,0.0201,Purple Finch,0.0189,True,True,True,1,True,0.4622,0.19163333333333332,0.1103,0.6666666666666666,1.0,1.0,OK,,0.6496333333333334,-0.4580000000000001,0.29498691569603364
E4_week_and_location,House_Sparrow_24ft.wav,House Sparrow,House Sparrow,24ft,4,4,1.0,House Sparrow,0.5459,Northern Mockingbird,0.004175,White-winged Dove,0.0028,True,True,True,1,House Sparrow,0.8031,Northern Mockingbird,0.0068,White-winged Dove,0.0063,True,True,True,1,True,0.8031,0.5458999999999999,0.60955,1.0,1.0,1.0,OK,,0.5964,-0.0505000000000001,0.9153252850435948
E4_week_and_location,Lesser_Goldfinch_24ft.wav,Lesser Goldfinch,Lesser Goldfinch,24ft,4,4,1.0,Lesser Goldfinch,0.082025,American Goldfinch,0.018074999999999997,Lazuli Bunting,0.01355,True,True,True,1,Lesser Goldfinch,0.1727,American Goldfinch,0.0691,Lazuli Bunting,0.0542,True,True,True,1,True,0.1727,0.08202499999999999,0.0771,0.5,0.75,1.0,OK,,0.06257499999999999,0.019449999999999995,1.310827007590891
E4_week_and_location,Mourning_Dove_24ft.wav,Mourning Dove,Mourning Dove,24ft,3,3,1.0,Mourning Dove,0.8266333333333334,Eurasian Collared-Dove,0.03666666666666667,White-winged Dove,0.0029,True,True,True,1,Mourning Dove,0.9472,Eurasian Collared-Dove,0.0994,Red-shouldered Hawk,0.0043,True,True,True,1,True,0.9472,0.8266333333333334,0.8334,1.0,1.0,1.0,OK,,0.7801,0.046533333333333426,1.0596504721616888
E4_week_and_location,Northern_House_Wren_24ft.wav,Northern House Wren,House Wren,24ft,3,3,1.0,House Wren,0.7959333333333333,Marsh Wren,0.21020000000000003,Bell's Vireo,0.009266666666666666,True,True,True,1,House Wren,0.9771,Marsh Wren,0.6286,Bell's Vireo,0.0278,True,True,True,1,True,0.9771,0.7959333333333333,0.9749,0.6666666666666666,1.0,1.0,OK,,0.7593666666666667,0.036566666666666525,1.0481541635573501
E4_week_and_location,Northern_Mockingbird_24ft.wav,Northern Mockingbird,Northern Mockingbird,24ft,4,4,1.0,Northern Mockingbird,0.122325,Great-tailed Grackle,0.0164,Nuttall's Woodpecker,0.008925,True,True,True,1,Northern Mockingbird,0.3493,Great-tailed Grackle,0.0616,Nuttall's Woodpecker,0.0357,True,True,True,1,True,0.3493,0.12232499999999999,0.06995,0.5,0.75,1.0,OK,,0.31260000000000004,-0.19027500000000006,0.3913147792706333
E4_week_and_location,Northern_Yellow_Warbler_24ft.wav,Northern Yellow Warbler,Yellow Warbler,24ft,1,1,1.0,Yellow Warbler,0.6093,Mourning Dove,0.1114,Wilson's Warbler,0.0161,True,True,True,1,Yellow Warbler,0.6093,Mourning Dove,0.1114,Wilson's Warbler,0.0161,True,True,True,1,True,0.6093,0.6093,0.6093,1.0,1.0,1.0,OK,,0.9617,-0.35240000000000005,0.6335655609857543
E4_week_and_location,Oak_Titmouse_24ft.wav,Oak Titmouse,Oak Titmouse,24ft,4,4,1.0,Oak Titmouse,0.7583500000000001,Spotted Towhee,0.0042,California Towhee,0.002275,True,True,True,1,Oak Titmouse,0.9995,Spotted Towhee,0.0136,California Towhee,0.0077,True,True,True,1,True,0.9995,0.7583500000000001,0.9982500000000001,1.0,1.0,1.0,OK,,0.910375,-0.15202499999999997,0.833008375669367
E4_week_and_location,Rock_Pigeon_24ft.wav,Rock Pigeon,Rock Pigeon,24ft,3,3,1.0,Rock Pigeon,0.9758333333333334,Least Bittern,0.00036666666666666667,Great Horned Owl,0.00023333333333333333,True,True,True,1,Rock Pigeon,0.9938,Least Bittern,0.0005,Great Horned Owl,0.0004,True,True,True,1,True,0.9938,0.9758333333333334,0.9708,1.0,1.0,1.0,OK,,0.8856333333333333,0.09020000000000017,1.1018480183672703
E4_week_and_location,Song_Sparrow_24ft.wav,Song Sparrow,Song Sparrow,24ft,1,1,1.0,Song Sparrow,0.6543,Willow Flycatcher,0.0024,Downy Woodpecker,0.0022,True,True,True,1,Song Sparrow,0.6543,Willow Flycatcher,0.0024,Downy Woodpecker,0.0022,True,True,True,1,True,0.6543,0.6543,0.6543,1.0,1.0,1.0,OK,,0.9159,-0.26160000000000005,0.7143792990501145
E4_week_and_location,Spotted_Towhee_24ft.wav,Spotted Towhee,Spotted Towhee,24ft,2,2,1.0,Spotted Towhee,0.9065,Black-crowned Night-Heron,0.00165,Dark-eyed Junco,0.0008,True,True,True,1,Spotted Towhee,0.9325,Black-crowned Night-Heron,0.0033,Dark-eyed Junco,0.0011,True,True,True,1,True,0.9325,0.9065,0.9065,1.0,1.0,1.0,OK,,0.9761,-0.0696,0.9286958303452515
E4_week_and_location,American_Robin_36ft.wav,American Robin,American Robin,36ft,4,4,1.0,American Robin,0.49185,Black-headed Grosbeak,0.008025,Wild Turkey,0.0028,True,True,True,1,American Robin,0.5516,Black-headed Grosbeak,0.022,Brewer's Blackbird,0.0058,True,True,True,1,True,0.5516,0.49185,0.51195,1.0,1.0,1.0,OK,,0.9196,-0.42774999999999996,0.5348521096128752
E4_week_and_location,Annas_Hummingbird_36ft.wav,Anna's Hummingbird,Anna's Hummingbird,36ft,4,4,1.0,Anna's Hummingbird,0.941225,Northern Flicker,0.004875,Chestnut-backed Chickadee,0.002325,True,True,True,1,Anna's Hummingbird,0.9977,Northern Flicker,0.0178,Chestnut-backed Chickadee,0.0093,True,True,True,1,True,0.9977,0.941225,0.94415,1.0,1.0,1.0,OK,,0.94445,-0.0032250000000000334,0.9965853142040341
E4_week_and_location,Barn_Swallow_36ft.wav,Barn Swallow,Barn Swallow,36ft,3,3,1.0,Barn Swallow,0.7431666666666666,Cliff Swallow,0.011566666666666668,Western Kingbird,0.0036000000000000003,True,True,True,1,Barn Swallow,0.9801,Cliff Swallow,0.0313,Western Kingbird,0.0094,True,True,True,1,True,0.9801,0.7431666666666666,0.788,1.0,1.0,1.0,OK,,0.9812333333333334,-0.23806666666666676,0.7573801678160138
E4_week_and_location,Bewicks_Wren_36ft.wav,Bewick's Wren,Bewick's Wren,36ft,1,1,1.0,Bewick's Wren,0.4043,Song Sparrow,0.026,Spotted Towhee,0.0218,True,True,True,1,Bewick's Wren,0.4043,Song Sparrow,0.026,Spotted Towhee,0.0218,True,True,True,1,True,0.4043,0.4043,0.4043,1.0,1.0,1.0,OK,,0.8609,-0.4566,0.4696248112440469
E4_week_and_location,Black_Phoebe_36ft.wav,Black Phoebe,Black Phoebe,36ft,4,4,1.0,Black Phoebe,0.99785,Song Sparrow,0.00265,Downy Woodpecker,0.0025,True,True,True,1,Black Phoebe,0.9994,Downy Woodpecker,0.0077,Cooper's Hawk,0.0072,True,True,True,1,True,0.9994,0.99785,0.9984,1.0,1.0,1.0,OK,,0.9997250000000001,-0.001875000000000071,0.998124484233164
E4_week_and_location,California_Towhee_36ft.wav,California Towhee,California Towhee,36ft,2,2,1.0,California Towhee,0.99195,Orange-crowned Warbler,0.00715,Spotted Towhee,0.00605,True,True,True,1,California Towhee,0.9984,Orange-crowned Warbler,0.013,Spotted Towhee,0.0063,True,True,True,1,True,0.9984,0.99195,0.99195,1.0,1.0,1.0,OK,,0.9981,-0.006149999999999989,0.9938382927562368
E4_week_and_location,Dark_eyed_Junco_36ft.wav,Dark-eyed Junco,Dark-eyed Junco,36ft,2,2,1.0,Dark-eyed Junco,0.85165,Chipping Sparrow,0.0668,Brown Creeper,0.0098,True,True,True,1,Dark-eyed Junco,0.8534,Chipping Sparrow,0.0732,Brown Creeper,0.0132,True,True,True,1,True,0.8534,0.85165,0.85165,1.0,1.0,1.0,OK,,0.9764999999999999,-0.1248499999999999,0.8721454173067077
E4_week_and_location,European_Starling_36ft.wav,European Starling,European Starling,36ft,4,4,1.0,American Robin,0.042225,European Starling,0.03035,Pacific-slope Flycatcher,0.01925,False,True,True,2,American Robin,0.1267,Pacific-slope Flycatcher,0.0633,European Starling,0.059,False,True,True,3,True,0.059,0.030875,0.0312,0.25,0.75,0.75,OK,,0.344325,-0.31345,0.0896681913889494
E4_week_and_location,Hooded_Oriole_36ft.wav,Hooded Oriole,Hooded Oriole,36ft,4,4,1.0,Hooded Oriole,0.257175,Western Tanager,0.18544999999999998,Bullock's Oriole,0.005574999999999999,True,True,True,1,Western Tanager,0.7313,Hooded Oriole,0.5376,Bullock's Oriole,0.0192,False,True,True,2,True,0.5376,0.257175,0.1769,0.75,1.0,1.0,OK,,0.755325,-0.49815000000000004,0.3404825737265415
E4_week_and_location,House_Finch_36ft.wav,House Finch,House Finch,36ft,3,3,1.0,House Finch,0.48466666666666663,Purple Finch,0.08143333333333333,Blue Grosbeak,0.040233333333333336,True,True,True,1,House Finch,0.7507,Purple Finch,0.1382,Blue Grosbeak,0.118,True,True,True,1,True,0.7507,0.48466666666666663,0.6315,0.6666666666666666,1.0,1.0,OK,,0.6496333333333334,-0.16496666666666676,0.7460618810611113
E4_week_and_location,House_Sparrow_36ft.wav,House Sparrow,House Sparrow,36ft,4,4,1.0,House Sparrow,0.419625,Eurasian Collared-Dove,0.002875,Mourning Dove,0.001975,True,True,True,1,House Sparrow,0.5626,Eurasian Collared-Dove,0.0093,Mourning Dove,0.0037,True,True,True,1,True,0.5626,0.419625,0.39215,1.0,1.0,1.0,OK,,0.5964,-0.17677500000000002,0.7035965794768612
E4_week_and_location,Lesser_Goldfinch_36ft.wav,Lesser Goldfinch,Lesser Goldfinch,36ft,4,4,1.0,Lesser Goldfinch,0.092525,American Goldfinch,0.00775,American Kestrel,0.005375,True,True,True,1,Lesser Goldfinch,0.3181,American Kestrel,0.0215,Lazuli Bunting,0.0183,True,True,True,1,True,0.3181,0.093025,0.0269,0.5,0.5,0.5,OK,,0.06257499999999999,0.030450000000000005,1.4866160607271275
E4_week_and_location,Mourning_Dove_36ft.wav,Mourning Dove,Mourning Dove,36ft,3,3,1.0,Mourning Dove,0.8233333333333333,White-winged Dove,0.004366666666666667,Eurasian Collared-Dove,0.0032333333333333333,True,True,True,1,Mourning Dove,0.9356,White-winged Dove,0.0102,Great Horned Owl,0.0072,True,True,True,1,True,0.9356,0.8233333333333333,0.8648,1.0,1.0,1.0,OK,,0.7801,0.043233333333333235,1.0554202452677006
E4_week_and_location,Northern_House_Wren_36ft.wav,Northern House Wren,House Wren,36ft,3,3,1.0,House Wren,0.6075666666666667,Marsh Wren,0.012866666666666667,Common Yellowthroat,0.0069,True,True,True,1,House Wren,0.8912,Marsh Wren,0.0386,Common Yellowthroat,0.0207,True,True,True,1,True,0.8912,0.6075666666666667,0.8652,1.0,1.0,1.0,OK,,0.7593666666666667,-0.15180000000000005,0.8000965717044906
E4_week_and_location,Northern_Mockingbird_36ft.wav,Northern Mockingbird,Northern Mockingbird,36ft,4,3,0.75,Northern Mockingbird,0.0304,American Robin,0.008499999999999999,Great-tailed Grackle,0.0021,True,True,True,1,Northern Mockingbird,0.0809,American Robin,0.0321,Great-tailed Grackle,0.0069,True,True,True,1,True,0.0809,0.0304,0.02035,0.5,0.75,0.75,OK,,0.31260000000000004,-0.28220000000000006,0.09724888035828533
E4_week_and_location,Northern_Yellow_Warbler_36ft.wav,Northern Yellow Warbler,Yellow Warbler,36ft,1,1,1.0,Yellow Warbler,0.5861,Wilson's Warbler,0.0102,Downy Woodpecker,0.0053,True,True,True,1,Yellow Warbler,0.5861,Wilson's Warbler,0.0102,Downy Woodpecker,0.0053,True,True,True,1,True,0.5861,0.5861,0.5861,1.0,1.0,1.0,OK,,0.9617,-0.37560000000000004,0.6094416138088801
E4_week_and_location,Oak_Titmouse_36ft.wav,Oak Titmouse,Oak Titmouse,36ft,4,4,1.0,Oak Titmouse,0.76155,Rock Wren,0.004699999999999999,Spotted Towhee,0.00275,True,True,True,1,Oak Titmouse,0.9975,Rock Wren,0.018,Hutton's Vireo,0.0074,True,True,True,1,True,0.9975,0.76155,0.9656499999999999,1.0,1.0,1.0,OK,,0.910375,-0.1488250000000001,0.836523410682411
E4_week_and_location,Rock_Pigeon_36ft.wav,Rock Pigeon,Rock Pigeon,36ft,3,3,1.0,Rock Pigeon,0.9630666666666667,Rufous Hummingbird,0.049966666666666666,Band-tailed Pigeon,0.0038666666666666663,True,True,True,1,Rock Pigeon,0.9825,Rufous Hummingbird,0.1499,Band-tailed Pigeon,0.0056,True,True,True,1,True,0.9825,0.9630666666666666,0.9816,1.0,1.0,1.0,OK,,0.8856333333333333,0.07743333333333335,1.0874327223455909
E4_week_and_location,Song_Sparrow_36ft.wav,Song Sparrow,Song Sparrow,36ft,1,1,1.0,Song Sparrow,0.6727,Common Yellowthroat,0.004,Yellow Warbler,0.0037,True,True,True,1,Song Sparrow,0.6727,Common Yellowthroat,0.004,Yellow Warbler,0.0037,True,True,True,1,True,0.6727,0.6727,0.6727,1.0,1.0,1.0,OK,,0.9159,-0.24320000000000008,0.7344688284747243
E4_week_and_location,Spotted_Towhee_36ft.wav,Spotted Towhee,Spotted Towhee,36ft,2,2,1.0,Spotted Towhee,0.823,Orange-crowned Warbler,0.0026000000000000003,Lazuli Bunting,0.00235,True,True,True,1,Spotted Towhee,0.8397,Orange-crowned Warbler,0.0041,Dark-eyed Junco,0.0037,True,True,True,1,True,0.8397,0.823,0.823,1.0,1.0,1.0,OK,,0.9761,-0.1531,0.8431513164634771
E4_week_and_location,American_Robin_48ft.wav,American Robin,American Robin,48ft,4,2,0.5,American Robin,0.07375,Western Tanager,0.0079,Rock Pigeon,0.007125,True,True,True,1,American Robin,0.2161,Western Tanager,0.0302,Rock Pigeon,0.0285,True,True,True,1,True,0.2161,0.07375,0.03945,0.5,0.5,0.5,OK,,0.9196,-0.84585,0.08019791213571117
E4_week_and_location,Anna_s_Hummingbird_48ft.wav,Anna's Hummingbird,Anna's Hummingbird,48ft,4,4,1.0,Anna's Hummingbird,0.730275,Costa's Hummingbird,0.004025,Oak Titmouse,0.003175,True,True,True,1,Anna's Hummingbird,0.9961,Costa's Hummingbird,0.0104,Oak Titmouse,0.0075,True,True,True,1,True,0.9961,0.73065,0.9625,0.75,0.75,0.75,OK,,0.94445,-0.2138,0.7736248610302292
E4_week_and_location,Barn_Swallow_48ft.wav,Barn Swallow,Barn Swallow,48ft,3,3,1.0,Barn Swallow,0.3532666666666667,Bell's Vireo,0.048033333333333324,House Finch,0.031466666666666664,True,True,True,1,Barn Swallow,0.8637,Bell's Vireo,0.1415,House Finch,0.0922,True,True,True,1,True,0.8637,0.3575333333333333,0.1961,0.6666666666666666,0.6666666666666666,0.6666666666666666,OK,,0.9812333333333334,-0.6237000000000001,0.3643713693650847
E4_week_and_location,Bewick_s_Wren_48ft.wav,Bewick's Wren,Bewick's Wren,48ft,1,1,1.0,Bewick's Wren,0.1707,Orange-crowned Warbler,0.0154,Black-throated Sparrow,0.0149,True,True,True,1,Bewick's Wren,0.1707,Orange-crowned Warbler,0.0154,Black-throated Sparrow,0.0149,True,True,True,1,True,0.1707,0.1707,0.1707,1.0,1.0,1.0,OK,,0.8609,-0.6902,0.19828086885817167
E4_week_and_location,Black_Phoebe_48ft.wav,Black Phoebe,Black Phoebe,48ft,4,3,0.75,Black Phoebe,0.503175,Pacific-slope Flycatcher,0.0077,Nuttall's Woodpecker,0.002225,True,True,True,1,Black Phoebe,0.932,Pacific-slope Flycatcher,0.0166,Vermilion Flycatcher,0.0075,True,True,True,1,True,0.932,0.503175,0.54035,0.75,0.75,0.75,OK,,0.9997250000000001,-0.49655000000000005,0.5033134111880767
E4_week_and_location,California_Towhee_48ft.wav,California Towhee,California Towhee,48ft,2,2,1.0,California Towhee,0.48965000000000003,Peregrine Falcon,0.00355,Orange-crowned Warbler,0.0025,True,True,True,1,California Towhee,0.6311,Peregrine Falcon,0.0071,Orange-crowned Warbler,0.005,True,True,True,1,True,0.6311,0.48965000000000003,0.48965000000000003,1.0,1.0,1.0,OK,,0.9981,-0.50845,0.4905821060014027
E4_week_and_location,Dark_eyed_Junco_48ft.wav,Dark-eyed Junco,Dark-eyed Junco,48ft,2,2,1.0,Dark-eyed Junco,0.5517,Chipping Sparrow,0.02165,Yellow-rumped Warbler,0.009,True,True,True,1,Dark-eyed Junco,0.5911,Chipping Sparrow,0.0294,Yellow-rumped Warbler,0.0112,True,True,True,1,True,0.5911,0.5517,0.5517,1.0,1.0,1.0,OK,,0.9764999999999999,-0.42479999999999996,0.5649769585253457
E4_week_and_location,European_Starling_48ft.wav,European Starling,European Starling,48ft,4,2,0.5,American Robin,0.02,Pacific-slope Flycatcher,0.014925,European Starling,0.00955,False,True,True,3,American Robin,0.08,Pacific-slope Flycatcher,0.0444,European Starling,0.0338,False,True,True,3,True,0.0338,0.00955,0.0022,0.25,0.5,0.5,OK,,0.344325,-0.334775,0.027735424381035358
E4_week_and_location,Hooded_Oriole_48ft.wav,Hooded Oriole,Hooded Oriole,48ft,4,3,0.75,Western Tanager,0.17052499999999998,Hooded Oriole,0.091825,Oak Titmouse,0.0029,False,True,True,2,Western Tanager,0.6585,Hooded Oriole,0.3573,Oak Titmouse,0.0116,False,True,True,2,True,0.3573,0.09255000000000001,0.00645,0.25,0.5,0.5,OK,,0.755325,-0.662775,0.12253003673915203
E4_week_and_location,House_Finch_48ft.wav,House Finch,House Finch,48ft,3,3,1.0,House Finch,0.4684,Blue Grosbeak,0.05416666666666666,Purple Finch,0.015700000000000002,True,True,True,1,House Finch,0.9922,Blue Grosbeak,0.1382,Purple Finch,0.0277,True,True,True,1,True,0.9922,0.4684,0.3692,0.6666666666666666,1.0,1.0,OK,,0.6496333333333334,-0.1812333333333334,0.7210221150392528
E4_week_and_location,House_Sparrow_48ft.wav,House Sparrow,House Sparrow,48ft,4,3,0.75,House Sparrow,0.374925,White-winged Dove,0.006125,Black Phoebe,0.005175,True,True,True,1,House Sparrow,0.558,White-winged Dove,0.0135,Black Phoebe,0.0131,True,True,True,1,True,0.558,0.374925,0.47085,0.75,0.75,0.75,OK,,0.5964,-0.22147500000000003,0.6286468812877263
E4_week_and_location,Lesser_Goldfinch_48ft.wav,Lesser Goldfinch,Lesser Goldfinch,48ft,4,4,1.0,Lesser Goldfinch,0.334775,American Goldfinch,0.0484,Abert's Towhee,0.028025,True,True,True,1,Lesser Goldfinch,0.8851,Abert's Towhee,0.1121,American Goldfinch,0.0804,True,True,True,1,True,0.8851,0.335575,0.22835,0.5,0.5,0.5,OK,,0.06257499999999999,0.273,5.362764682381144
E4_week_and_location,Mourning_Dove_48ft.wav,Mourning Dove,Mourning Dove,48ft,3,3,1.0,Mourning Dove,0.5191,Eurasian Collared-Dove,0.006333333333333333,White-winged Dove,0.0044666666666666665,True,True,True,1,Mourning Dove,0.9537,Eurasian Collared-Dove,0.018,White-winged Dove,0.0099,True,True,True,1,True,0.9537,0.5191,0.4307,1.0,1.0,1.0,OK,,0.7801,-0.261,0.6654275092936803
E4_week_and_location,Northern_House_Wren_48ft.wav,Northern House Wren,House Wren,48ft,3,2,0.6666666666666666,House Wren,0.31083333333333335,American Goldfinch,0.0042,Brown Creeper,0.002,True,True,True,1,House Wren,0.9277,American Goldfinch,0.0126,Brown Creeper,0.006,True,True,True,1,True,0.9277,0.31083333333333335,0.0048,0.3333333333333333,0.6666666666666666,0.6666666666666666,OK,,0.7593666666666667,-0.4485333333333334,0.4093323383521355
E4_week_and_location,Northern_Mockingbird_48ft.wav,Northern Mockingbird,Northern Mockingbird,48ft,4,3,0.75,Northern Mockingbird,0.1022,American Robin,0.009625,Great-tailed Grackle,0.006325000000000001,True,True,True,1,Northern Mockingbird,0.2162,Great-tailed Grackle,0.0238,American Robin,0.02,True,True,True,1,True,0.2162,0.1022,0.0963,0.75,0.75,0.75,OK,,0.31260000000000004,-0.21040000000000003,0.32693538067818295
E4_week_and_location,Northern_Yellow_Warbler_48ft.wav,Northern Yellow Warbler,Yellow Warbler,48ft,1,1,1.0,Yellow Warbler,0.5094,Willow Flycatcher,0.0074,Wilson's Warbler,0.0058,True,True,True,1,Yellow Warbler,0.5094,Willow Flycatcher,0.0074,Wilson's Warbler,0.0058,True,True,True,1,True,0.5094,0.5094,0.5094,1.0,1.0,1.0,OK,,0.9617,-0.45230000000000004,0.5296870125818862
